!CSV A.01.01
!Keysight Technologies,N5247A,US56070668,A.10.47.06
!Date: Tuesday, November 12, 2019 09:03:01
!Source: Standard

!CW Freq: 28000000000 Hz
BEGIN CH1_DATA
Time(s),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
2.8181488246154,-19.680975,-82.225182,-33.858463,-74.584946,-30.311716,-13.798559,13.513805,42.764168
2.8226220767179,-19.685917,-82.163841,-34.160275,-70.863541,-30.358986,-16.426388,13.063722,44.868866
2.8270953288205,-19.688318,-82.103439,-34.228767,-81.953369,-30.310953,-22.735312,12.88167,25.098322
2.8315685809231,-19.691477,-82.042305,-33.99601,-47.13308,-30.683323,-15.732161,12.872314,65.565758
2.8360418330256,-19.692705,-82.000336,-35.981453,-57.976284,-30.775543,-21.327316,10.884479,54.217522
2.8405150851282,-19.694727,-81.966759,-36.974751,-64.317169,-30.903988,-23.825449,10.27914,43.951714
2.8449883372308,-19.694092,-81.956497,-37.731598,-64.486565,-31.049955,-24.027813,9.1754265,43.724167
2.8494615893333,-19.692011,-81.945953,-35.684784,-63.160603,-30.762636,-22.804543,11.482023,46.930923
2.8539348414359,-19.689146,-81.952766,-36.670834,-42.333889,-31.170292,-18.92256,9.5713768,70.821632
2.8584080935385,-19.68858,-81.964783,-37.409229,-53.737774,-31.086969,-17.452862,9.0005713,58.180275
2.862881345641,-19.686558,-81.990929,-38.040192,-54.36533,-31.22682,-15.141587,8.1775875,56.15221
2.8673545977436,-19.68421,-82.028999,-37.354393,-40.9478,-31.281654,-9.0201206,8.5456142,70.752808
2.8718278498462,-19.680544,-82.062012,-37.401981,-38.051662,-31.344467,-5.5930352,8.5468712,72.982613
2.8763011019487,-19.675802,-82.113998,-35.333282,-54.022942,-30.875017,-2.0049472,11.272606,58.943043
2.8807743540513,-19.669548,-82.159271,-37.52774,-46.451019,-31.216572,2.0225334,8.8602819,63.215027
2.8852476061538,-19.663315,-82.19178,-38.812595,-43.077,-31.437769,7.37851,7.2758789,68.456825
2.8897208582564,-19.65358,-82.219727,-36.239967,-38.446869,-31.226042,17.481939,10.130791,73.31839
2.894194110359,-19.641621,-82.233261,-36.846699,-45.472927,-31.214769,24.498941,9.6970186,69.174225
2.8986673624615,-19.630228,-82.218872,-35.733974,-57.540943,-30.748892,30.532736,10.899915,55.525776
2.9031406145641,-19.620399,-82.188217,-34.779518,-46.65424,-30.737526,39.761585,11.588765,61.297451
2.9076138666667,-19.612919,-82.125374,-35.616848,-39.57061,-31.10059,49.950516,10.838175,69.625702
2.9120871187692,-19.610922,-82.050812,-36.47081,-40.922363,-31.325243,59.375069,9.8560476,71.766373
2.9165603708718,-19.612473,-81.962357,-35.257622,-44.780491,-30.84037,68.332176,11.506702,63.851307
2.9210336229744,-19.622381,-81.892487,-36.189793,-51.599747,-31.033815,76.347328,10.54821,56.286434
2.9255068750769,-19.63555,-81.857216,-38.834824,-39.194855,-31.547922,88.885918,7.0703778,71.459328
2.9299801271795,-19.651779,-81.859047,-34.676556,-55.417381,-30.478802,99.562889,12.812799,51.463562
2.9344533792821,-19.666138,-81.940208,-34.782814,-62.931179,-30.557606,109.41238,12.168694,45.535408
2.9389266313846,-19.674179,-82.055824,-35.711647,-69.963829,-30.574938,121.83704,11.828786,39.588165
2.9433998834872,-19.67528,-82.204163,-34.605003,-51.073566,-30.700476,138.15564,12.427277,61.43103
2.9478731355897,-19.664097,-82.346016,-35.58577,-80.868927,-30.667551,144.54605,12.07675,26.815784
2.9523463876923,-19.642925,-82.444511,-34.736664,-57.886776,-30.687698,162.09103,12.819646,48.420914
2.9568196397949,-19.615986,-82.45594,-36.806904,-59.575443,-30.934973,175.41151,10.259297,47.685978
2.9612928918974,-19.591137,-82.387184,-37.408112,-65.637245,-31.119448,-171.31567,10.045513,41.554543
2.965766144,-19.576553,-82.248413,-36.437489,-99.339996,-30.813488,-161.91649,11.524296,10.148495
2.9702393961026,-19.572496,-82.101219,-33.767693,-83.198555,-30.49789,-144.86514,14.029422,26.444906
2.9747126482051,-19.580772,-81.979309,-35.729839,-53.000801,-31.275887,-124.82045,11.184514,56.299152
2.9791859003077,-19.59795,-81.927673,-35.605167,-54.437786,-30.788771,-111.03625,11.350858,52.114754
2.9836591524103,-19.613924,-81.953323,-33.763294,-58.128078,-30.567942,-95.907715,13.286702,50.067638
2.9881324045128,-19.626881,-82.050598,-34.963337,-55.088638,-30.896313,-77.720428,11.650312,56.112328
2.9926056566154,-19.624615,-82.177979,-36.037113,-63.165939,-30.956429,-65.486008,10.3887,45.695702
2.9970789087179,-19.610552,-82.261757,-36.716396,-65.552292,-31.002649,-49.7467,10.496904,43.927223
3.0015521608205,-19.588213,-82.27169,-32.499008,-67.484901,-30.209423,-32.89817,15.109475,47.299156
3.0060254129231,-19.573462,-82.143982,-37.249992,-66.508797,-30.973886,-19.545942,9.744092,42.325363
3.0104986650256,-19.567884,-81.974442,-33.495178,-67.45108,-30.409351,-4.4906144,13.830709,42.970604
3.0149719171282,-19.578995,-81.799065,-36.560543,-68.147697,-30.849178,8.6997948,10.808302,37.33987
3.0194451692308,-19.603909,-81.705978,-35.853786,-63.515221,-30.715485,23.639984,11.513455,43.833698
3.0239184213333,-19.631355,-81.708115,-36.049313,-62.038731,-30.905815,36.567265,11.0635,45.090908
3.0283916734359,-19.656225,-81.818192,-37.856922,-54.082024,-31.225454,48.997616,8.5318785,57.422459
3.0328649255385,-19.669779,-81.988182,-40.238922,-54.081226,-31.403011,58.758362,6.3699036,54.047279
3.037338177641,-19.670528,-82.181862,-39.210327,-43.682861,-31.517405,70.700798,6.5118275,65.932106
3.0418114297436,-19.662113,-82.370781,-36.970165,-67.719589,-30.930346,79.207222,10.303225,41.710117
3.0462846818462,-19.641455,-82.519875,-36.742481,-71.95359,-30.965424,88.47982,10.253628,38.502354
3.0507579339487,-19.618645,-82.599701,-36.329079,-56.243092,-30.883287,100.54536,10.915203,52.305748
3.0552311860513,-19.592438,-82.635384,-36.738075,-51.730728,-31.030239,110.43539,10.382937,56.669659
3.0597044381538,-19.566065,-82.626205,-35.775944,-80.503983,-30.615479,113.89667,12.155754,30.437817
3.0641776902564,-19.544373,-82.563522,-36.779343,-43.177025,-31.148897,125.26387,10.155468,68.221596
3.068650942359,-19.524971,-82.468346,-36.186939,-53.743309,-30.964565,132.88771,10.86972,56.035164
3.0731241944615,-19.513016,-82.355858,-37.239449,-69.455383,-31.012794,135.38722,9.8470497,37.204914
3.0775974465641,-19.507376,-82.228256,-35.165783,-64.743591,-30.55357,144.75116,12.63591,42.485859
3.0820706986667,-19.505331,-82.109352,-38.625637,-50.283054,-31.319723,149.7514,7.8002281,59.505566
3.0865439507692,-19.50736,-81.992622,-38.700733,-52.704063,-31.462967,155.28864,7.710598,58.166119
3.0910172028718,-19.508881,-81.885223,-38.416409,-81.12104,-31.158398,156.18811,9.3029747,24.753845
3.0954904549744,-19.514341,-81.787437,-36.807533,-57.639385,-31.07493,163.91498,10.319002,53.630913
3.0999637070769,-19.521374,-81.719925,-36.061501,-65.797607,-30.99312,166.30516,10.88366,45.060013
3.1044369591795,-19.526714,-81.661407,-36.476032,-54.021423,-31.259607,170.81479,10.522244,56.303127
3.1089102112821,-19.531691,-81.613724,-36.267372,-52.878849,-31.095881,172.63472,10.567323,57.492878
3.1133834633846,-19.536022,-81.580986,-38.310375,-49.125504,-31.733807,174.43336,7.829833,61.600727
3.1178567154872,-19.538809,-81.565102,-38.597645,-48.930511,-31.580826,176.59102,7.6779046,65.652084
3.1223299675897,-19.539505,-81.551506,-37.807167,-51.987671,-31.43191,176.55899,8.5357065,58.071991
3.1268032196923,-19.541006,-81.540627,-34.828808,-78.188728,-30.762125,173.5233,12.339462,30.846039
3.1312764717949,-19.539335,-81.551361,-36.300285,-60.520981,-30.930483,176.24123,10.611893,48.419632
3.1357497238974,-19.537607,-81.566238,-33.219086,-52.868412,-30.678049,179.9502,13.444521,57.3606
3.140222976,-19.535803,-81.588234,-36.933178,-52.277367,-31.113535,175.8058,9.7320852,54.867092
3.1446962281026,-19.531136,-81.623405,-36.991314,-64.10582,-30.85796,174.79149,10.355493,39.925816
3.1491694802051,-19.526808,-81.661446,-36.584,-54.687275,-31.072939,174.84509,10.368561,50.991066
3.1536427323077,-19.521294,-81.697136,-35.460934,-45.600906,-30.900906,176.7711,11.23064,63.868362
3.1581159844103,-19.517931,-81.735596,-33.520493,-25.423033,-31.256058,179.96935,13.535836,87.901733
3.1625892365128,-19.514215,-81.758255,-36.064579,-42.164383,-31.047098,174.28859,10.809393,67.323608
3.1670624886154,-19.510592,-81.794434,-36.273952,-54.444393,-31.061758,170.03546,10.759332,55.209
3.1715357407179,-19.509256,-81.830193,-34.529842,-76.646805,-30.449272,164.30103,13.318688,29.906185
3.1760089928205,-19.507046,-81.876877,-34.845257,-46.256485,-30.96924,170.31792,11.993731,64.234261
3.1804822449231,-19.504307,-81.911949,-35.805161,-50.352638,-30.96043,167.38425,10.544476,58.495728
3.1849554970256,-19.500536,-81.940269,-38.555214,-51.01511,-31.442022,165.08707,7.4756708,54.242523
3.1894287491282,-19.499617,-81.967575,-36.645321,-51.523327,-31.045,165.01137,9.854475,55.62402
3.1939020012308,-19.497499,-81.994957,-37.322723,-49.412487,-31.419979,164.0275,8.8612242,56.784973
3.1983752533333,-19.496275,-82.004128,-36.380116,-51.149349,-30.908033,164.48729,10.697724,55.47731
3.2028485054359,-19.495836,-82.007057,-33.947304,-60.257412,-30.49824,165.20505,13.09768,48.048527
3.2073217575385,-19.496376,-82.01107,-34.313412,-49.192619,-30.748119,167.64554,12.703839,60.482609
3.211795009641,-19.495764,-81.99543,-35.932339,-45.802456,-31.098318,168.94693,10.70352,60.294056
3.2162682617436,-19.495296,-81.965912,-35.409901,-55.212578,-30.799341,169.65285,11.961257,53.295837
3.2207415138462,-19.495518,-81.946121,-35.309948,-63.389233,-30.871531,171.02612,11.453856,45.858829
3.2252147659487,-19.494791,-81.908691,-37.083706,-41.801773,-31.242657,175.88237,9.80445,69.137276
3.2296880180513,-19.498199,-81.860428,-35.147038,-53.592751,-30.90873,176.62273,11.631536,56.482773
3.2341612701538,-19.500648,-81.802719,-34.472618,-51.263401,-30.819706,179.79758,12.662805,59.013184
3.2386345222564,-19.503908,-81.737534,-34.901253,-50.590614,-30.784252,-177.78299,12.195065,59.944603
3.243107774359,-19.508757,-81.668915,-37.188461,-48.967712,-31.0942,-175.26245,9.9107542,59.633144
3.2475810264615,-19.517973,-81.593201,-34.330471,-49.047298,-30.695538,-172.50951,12.77309,58.530262
3.2520542785641,-19.526983,-81.544098,-33.699574,-36.638302,-30.903057,-165.70421,13.220059,73.006355
3.2565275306667,-19.538651,-81.476303,-31.105694,-44.107704,-30.068146,-161.9174,16.319063,65.448967
3.2610007827692,-19.552345,-81.430557,-34.030548,-37.551834,-30.712242,-158.39084,13.068264,70.532463
3.2654740348718,-19.57023,-81.396088,-35.904503,-49.767464,-30.989101,-159.44049,10.933145,54.661434
3.2699472869744,-19.586445,-81.370613,-34.794334,-38.700069,-30.980719,-151.81732,11.973112,69.586662
3.2744205390769,-19.602699,-81.349442,-35.454109,-63.0126,-30.696033,-151.90762,11.65836,42.666317
3.2788937911795,-19.620203,-81.353828,-35.81179,-41.694328,-31.066666,-143.76057,11.05165,67.700592
3.2833670432821,-19.637434,-81.376411,-32.340809,-65.930878,-30.060217,-141.18146,15.059306,42.538925
3.2878402953846,-19.652802,-81.401154,-35.799953,-59.743229,-30.773058,-136.25876,11.516331,48.221115
3.2923135474872,-19.667189,-81.442902,-36.791428,-53.585464,-31.132826,-130.29829,10.200662,54.749977
3.2967867995897,-19.677881,-81.502617,-38.624226,-56.221291,-31.410158,-126.87526,7.7986302,51.620975
3.3012600516923,-19.687555,-81.56292,-34.845825,-52.960415,-30.673307,-119.14429,12.072397,60.398174
3.3057333037949,-19.695322,-81.610092,-35.385677,-79.410133,-30.63765,-118.78263,11.785869,31.350971
3.3102065558974,-19.700855,-81.669075,-36.898754,-63.420307,-31.054882,-112.89639,10.055849,48.842316
3.314679808,-19.706173,-81.733826,-34.94622,-50.871548,-30.904449,-107.05344,11.781967,62.041183
3.3191530601026,-19.708767,-81.796364,-35.544735,-50.830997,-30.945787,-102.95734,11.243423,64.170647
3.3236263122051,-19.712715,-81.855492,-36.640762,-40.311459,-31.215391,-99.653305,9.6989365,70.819672
3.3280995643077,-19.711027,-81.92643,-36.32885,-51.098164,-31.014673,-98.659462,10.458175,61.770203
3.3325728164103,-19.709593,-81.978157,-33.948669,-53.70565,-30.687069,-94.449814,13.002309,60.917831
3.3370460685128,-19.706152,-82.023804,-34.187786,-44.482483,-30.854345,-92.255211,12.524195,67.289185
3.3415193206154,-19.704062,-82.06794,-37.069431,-55.736225,-31.026636,-94.416344,10.110381,53.908028
3.3459925727179,-19.702978,-82.097641,-37.936146,-56.536556,-31.181017,-94.891808,8.9796247,52.979904
3.3504658248205,-19.701807,-82.121231,-38.314121,-62.381725,-31.292963,-93.904099,8.1131783,47.376839
3.3549390769231,-19.698275,-82.125961,-38.179962,-61.35783,-31.170462,-93.92775,8.3663034,47.259193
3.3594123290256,-19.698977,-82.153839,-36.445133,-58.22366,-30.981071,-90.834793,9.9254398,51.753456
3.3638855811282,-19.700153,-82.170403,-33.41806,-76.872055,-30.18718,-92.052513,14.217,37.115425
3.3683588332308,-19.702425,-82.189194,-37.249714,-61.546581,-30.850466,-88.779846,9.9150267,44.913788
3.3728320853333,-19.704025,-82.226059,-36.152225,-62.561222,-30.744984,-87.008415,10.902455,46.691105
3.3773053374359,-19.702961,-82.257263,-37.124607,-61.173107,-30.882141,-85.883362,9.622983,47.49395
3.3817785895385,-19.704559,-82.291237,-37.105881,-62.814014,-30.89784,-84.522812,10.085117,48.298794
3.386251841641,-19.703255,-82.338707,-35.727886,-61.465919,-30.67527,-79.855728,11.440881,49.979889
3.3907250937436,-19.698553,-82.39505,-36.698078,-54.955441,-30.892069,-77.127953,10.459232,54.567711
3.3951983458462,-19.694742,-82.445084,-36.148014,-57.732563,-30.823235,-73.582275,10.655005,54.121975
3.3996715979487,-19.687395,-82.495415,-34.153496,-44.430424,-30.657398,-65.245277,12.716329,70.330353
3.4041448500513,-19.680622,-82.55954,-34.384068,-46.869591,-30.732607,-62.451843,12.469468,67.989807
3.4086181021538,-19.670179,-82.606209,-36.681347,-52.300972,-31.019358,-61.204548,10.022061,58.072174
3.4130913542564,-19.655569,-82.655586,-36.610653,-41.265377,-31.193819,-54.133472,9.7565384,70.731407
3.417564606359,-19.638235,-82.673729,-37.003029,-59.431278,-31.11105,-50.765282,9.5574436,49.389183
3.4220378584615,-19.621351,-82.676743,-35.915066,-56.400558,-30.771576,-42.815826,10.839246,53.096165
3.4265111105641,-19.6019,-82.646217,-38.102936,-59.824215,-31.118999,-37.819565,8.9573479,47.074707
3.4309843626667,-19.579458,-82.570763,-37.434525,-52.780228,-31.055716,-28.166872,9.3042374,57.404079
3.4354576147692,-19.563383,-82.443756,-38.043972,-58.499928,-31.139454,-22.176144,8.8166647,47.735344
3.4399308668718,-19.551493,-82.28894,-36.220924,-61.009483,-30.882582,-11.704684,10.672058,49.268364
3.4444041189744,-19.551493,-82.10894,-36.442326,-59.459244,-31.000614,-1.7635182,9.9133348,52.263836
3.4488773710769,-19.561119,-81.935509,-35.847477,-74.001137,-30.829229,5.7373109,11.290983,37.926434
3.4533506231795,-19.579596,-81.789848,-34.85899,-51.348511,-30.810532,20.711264,11.540285,60.912121
3.4578238752821,-19.605431,-81.736855,-35.974194,-50.125717,-31.196394,32.370327,10.021535,59.973228
3.4622971273846,-19.629152,-81.742027,-36.673306,-62.524364,-31.090376,42.301434,10.23155,48.228546
3.4667703794872,-19.649736,-81.83065,-35.748867,-58.904358,-31.054045,54.244549,11.053455,54.300457
3.4712436315897,-19.655958,-81.962677,-36.373585,-68.249123,-30.913694,64.05275,10.600013,40.854847
3.4757168836923,-19.650169,-82.053604,-34.62101,-69.373672,-30.535122,77.994843,13.118738,41.166451
3.4801901357949,-19.634258,-82.092171,-34.648453,-73.31913,-30.424923,90.162422,13.045706,41.081757
3.4846633878974,-19.622433,-82.048431,-34.449604,-57.776741,-30.769619,106.53263,12.37561,57.875172
3.48913664,-19.615507,-81.944878,-35.445297,-70.524887,-30.818054,118.23906,11.617001,39.903385
3.4936098921026,-19.624384,-81.830627,-35.060635,-62.471672,-30.609737,134.20998,11.984706,47.775085
3.4980831442051,-19.647478,-81.745735,-36.296719,-59.667011,-30.842661,151.49562,11.028384,54.203205
3.5025563963077,-19.680525,-81.785332,-34.943336,-57.171463,-30.682835,169.66983,11.814044,55.324539
3.5070296484103,-19.714508,-81.9534,-34.716724,-62.847618,-30.629477,-174.74849,12.154772,47.082439
3.5115029005128,-19.732229,-82.28273,-35.063816,-68.702171,-30.563202,-159.27383,11.873072,38.600914
3.5159761526154,-19.713083,-82.677299,-35.318306,-74.191597,-30.711426,-140.98064,11.570109,36.375877
3.5204494047179,-19.658981,-82.933151,-34.057781,-50.012039,-30.686144,-118.20554,13.002407,58.789078
3.5249226568205,-19.588516,-82.941185,-35.158844,-77.129028,-30.646914,-105.59064,12.143225,31.881004
3.5293959089231,-19.526527,-82.679939,-34.75721,-74.916801,-30.51573,-87.477875,12.765859,34.91317
3.5338691610256,-19.499794,-82.216476,-36.194435,-66.756241,-30.890211,-68.13134,11.217004,44.516048
3.5383424131282,-19.522205,-81.75502,-34.176937,-68.473961,-30.451675,-50.042805,12.865062,43.943333
3.5428156652308,-19.581535,-81.461113,-33.468426,-80.067085,-30.281677,-33.623039,13.832048,32.040657
3.5472889173333,-19.659258,-81.469185,-33.471233,-63.919827,-30.29147,-12.964158,13.764603,45.928776
3.5517621694359,-19.720297,-81.804955,-34.717743,-64.077682,-30.591452,4.5481944,12.35749,43.712376
3.5562354215385,-19.737459,-82.319267,-35.094841,-85.756966,-30.542757,19.337248,12.552543,21.332909
3.560708673641,-19.70359,-82.769997,-34.142483,-64.00843,-30.564903,42.087433,12.902015,43.403301
3.5651819257436,-19.635328,-82.992249,-35.327953,-66.571396,-30.647589,59.415421,12.07474,43.393768
3.5696551778462,-19.563364,-82.905533,-34.91357,-75.514954,-30.70657,74.457855,12.207819,33.619175
3.5741284299487,-19.511814,-82.571884,-38.121113,-56.734467,-31.183205,93.247292,8.7455349,50.077068
3.5786016820513,-19.494705,-82.136681,-37.225361,-78.568504,-31.028166,105.53809,10.53432,27.344212
3.5830749341538,-19.51288,-81.736427,-36.713589,-119.52233,-30.817127,116.13569,12.03317,-5.1214309
3.5875481862564,-19.557312,-81.467056,-32.328133,-96.433884,-29.883438,135.97101,15.636105,21.420969
3.592021438359,-19.613489,-81.393166,-35.102024,-88.575363,-30.503366,153.13274,12.39537,29.350901
3.5964946904615,-19.664469,-81.49884,-36.50692,-104.83802,-30.725527,164.07758,12.034729,10.459942
3.6009679425641,-19.697302,-81.71299,-30.800632,-132.31139,-29.92931,167.15524,17.26199,-16.432119
3.6054411946667,-19.712542,-81.997032,-32.81488,-135.58035,-30.402447,-179.04272,15.503117,-18.193102
3.6099144467692,-19.709377,-82.276413,-33.252251,-83.603027,-30.083809,-156.52203,14.245514,29.904413
3.6143876988718,-19.691946,-82.485794,-34.74279,-115.76275,-30.748753,-153.3577,13.066408,-5.7748742
3.6188609509744,-19.665113,-82.614296,-32.772987,-137.01347,-30.640717,-148.91608,15.598753,-23.938971
3.6233342030769,-19.638031,-82.663109,-33.289307,-156.02002,-31.195658,-142.12326,14.813587,-36.731571
3.6278074551795,-19.6143,-82.667587,-33.55891,-131.98355,-30.588894,-130.36021,14.611666,-14.523518
3.6322807072821,-19.594271,-82.627815,-32.819344,-145.63565,-30.77705,-126.64865,15.464503,-28.444548
3.6367539593846,-19.578733,-82.567917,-33.51371,-152.33072,-30.979065,-120.60769,14.892236,-32.211094
3.6412272114872,-19.570492,-82.507172,-31.750965,-108.09601,-30.092533,-106.69011,15.568035,12.455715
3.6457004635897,-19.564627,-82.459229,-31.096266,-98.383667,-29.762009,-101.98505,16.270636,17.622887
3.6501737156923,-19.563536,-82.411903,-32.776714,-118.71769,-30.349718,-103.26797,14.583776,-0.95898044
3.6546469677949,-19.564482,-82.396187,-28.198658,-128.02908,-29.244249,-109.08202,19.607059,-9.3019409
3.6591202198974,-19.564423,-82.390671,-30.161467,-145.39713,-30.253025,-113.76102,17.902115,-27.368935
3.663593472,-19.567411,-82.409668,-31.83462,-151.77429,-30.918751,-117.04427,16.402136,-37.369877
3.6680667241026,-19.572746,-82.443192,-29.333765,-152.16301,-30.272573,-122.13679,18.799442,-32.202339
3.6725399762051,-19.580322,-82.506302,-30.048431,-121.39288,-29.719025,-117.02244,17.895603,-1.878057
3.6770132283077,-19.589502,-82.553429,-35.073875,-133.57298,-31.005301,-122.29705,13.00035,-17.554924
3.6814864804103,-19.607824,-82.597298,-32.408627,-119.60758,-30.225687,-127.9748,15.405107,-2.5960865
3.6859597325128,-19.630144,-82.617142,-34.172977,-129.40198,-30.634766,-135.99876,13.715628,-7.1773157
3.6904329846154,-19.655249,-82.568016,-33.738163,-127.58799,-30.364206,-144.87555,14.522198,-4.9505901
3.6949062367179,-19.682108,-82.441933,-34.998158,-120.64063,-30.66923,-153.75252,13.19535,-2.2170694
3.6993794888205,-19.697979,-82.223297,-33.310509,-131.77531,-30.645384,-168.06448,14.891436,-15.019149
3.7038527409231,-19.698145,-81.962868,-32.977516,-136.52522,-30.559818,178.2926,15.312585,-15.669226
3.7083259930256,-19.678232,-81.687782,-34.080757,-154.50821,-31.013998,162.3223,14.703762,-33.724548
3.7127992451282,-19.637709,-81.503937,-31.259192,-134.92943,-30.12443,146.98674,16.757114,-16.671297
3.7172724972308,-19.585705,-81.509682,-33.442581,-117.73123,-30.41555,135.75681,14.310148,-1.8598608
3.7217457493333,-19.534998,-81.753319,-35.607758,-175.80135,-31.86479,112.11713,13.384348,-51.290531
3.7262190014359,-19.513208,-82.155296,-33.109821,-121.95575,-30.208605,99.653091,15.160642,-3.2345712
3.7306922535385,-19.536022,-82.624069,-31.955799,-102.38071,-30.011038,84.438416,15.55442,17.964319
3.735165505641,-19.604313,-82.923721,-33.707851,-108.10049,-30.350073,63.039314,14.084045,11.52393
3.7396387577436,-19.693794,-82.823997,-31.799734,-122.35869,-30.041298,35.005421,16.25819,-4.6580429
3.7441120098462,-19.748653,-82.284767,-31.191839,-115.19296,-29.723425,14.61854,17.128849,6.502677
3.7485852619487,-19.725985,-81.603416,-31.248337,-126.69758,-29.965944,-14.747572,16.980513,-7.661541
3.7530585140513,-19.629721,-81.265251,-31.602034,-153.73863,-30.739683,-43.680355,16.77656,-32.352627
3.7575317661538,-19.52351,-81.534569,-32.724281,-128.39079,-30.378496,-61.491653,15.38658,-5.8533802
3.7620050182564,-19.480927,-82.275406,-33.868237,-134.93243,-30.744509,-89.458336,14.441441,-16.925709
3.766478270359,-19.545261,-82.993858,-30.433109,-134.56006,-29.935986,-119.86355,17.838699,-13.815866
3.7709515224615,-19.674477,-83.085175,-27.202019,-94.161842,-28.47971,-132.37196,20.442108,29.880415
3.7754247745641,-19.755819,-82.413452,-26.861799,-115.67197,-28.52462,-168.79788,21.083271,6.9806237
3.7798980266667,-19.720482,-81.68885,-34.012405,-96.813934,-30.358286,170.26787,13.598539,22.195192
3.7843712787692,-19.622093,-81.512466,-33.681103,-103.13222,-30.251778,140.06647,14.011055,16.954737
3.7888445308718,-19.561394,-81.925011,-29.173258,-109.49126,-29.059364,107.10615,18.643501,14.102646
3.7933177829744,-19.59482,-82.412766,-30.069901,-123.30706,-29.700045,72.132278,17.489786,-2.4343927
3.7977910350769,-19.678719,-82.345749,-29.738249,-144.33806,-30.013102,35.029839,18.230507,-20.758457
3.8022642871795,-19.681364,-81.748047,-30.861643,-114.13267,-29.776901,11.868678,16.509083,8.4924831
3.8067375392821,-19.590631,-81.559097,-33.306187,-93.138069,-30.202467,-16.453054,13.885665,28.500311
3.8112107913846,-19.53908,-82.024124,-35.358513,-100.47417,-30.473209,-52.066353,12.260554,18.487814
3.8156840434872,-19.584845,-82.448769,-31.596466,-90.58712,-29.818556,-85.434067,15.839186,29.267572
3.8201572955897,-19.649902,-82.267784,-28.790089,-81.251556,-29.179995,-118.91066,18.225714,40.129364
3.8246305476923,-19.6266,-81.868202,-25.563063,-82.913666,-27.94799,-156.37144,21.893221,40.506866
3.8291037997949,-19.577396,-82.106186,-30.841656,-114.98147,-29.782497,153.19289,16.635046,9.9048023
3.8335770518974,-19.624714,-82.326561,-35.902225,-116.70988,-30.775213,111.30592,11.982393,4.8208776
3.838050304,-19.644329,-81.945427,-36.52935,-92.069382,-30.985086,70.872307,11.36104,24.362801
3.8425235561026,-19.570005,-81.812477,-34.714096,-117.13153,-30.748518,21.693754,13.542436,1.4748086
3.8469968082051,-19.56127,-82.516983,-30.572226,-104.21721,-29.868176,-24.209669,16.666237,13.618237
3.8514700603077,-19.692326,-82.505737,-34.591179,-92.110619,-30.789703,-69.046791,12.629555,23.945818
3.8559433124103,-19.666162,-81.716362,-34.199745,-104.88219,-30.652353,-121.26949,13.721972,13.532985
3.8604165645128,-19.575542,-82.049202,-34.47884,-106.6084,-30.746004,-172.94612,13.122429,13.699062
3.8648898166154,-19.667696,-82.482178,-29.948595,-115.04864,-29.590256,131.91945,17.471666,7.1665387
3.8693630687179,-19.678764,-81.765488,-35.46273,-122.5461,-30.897915,77.976112,12.351915,-4.5065403
3.8738363208205,-19.574799,-82.018822,-34.762928,-106.63419,-30.893393,24.898001,12.799573,10.939305
3.8783095729231,-19.669054,-82.320053,-36.240551,-98.859024,-31.04586,-30.001421,11.147301,15.641507
3.8827828250256,-19.649519,-81.434738,-34.172844,-93.359955,-30.81543,-88.994301,13.057431,21.982393
3.8872560771282,-19.533588,-81.819489,-32.632774,-130.01628,-30.958839,-156.5029,15.142732,-11.811279
3.8917293292308,-19.608696,-82.223145,-32.673447,-123.40289,-30.386854,144.34836,15.183455,-1.806092
3.8962025813333,-19.603273,-81.82769,-31.998619,-120.47077,-30.45093,82.953369,15.725528,-2.0089617
3.9006758334359,-19.603447,-82.111801,-32.347046,-153.58867,-31.252928,11.661374,15.7932,-32.329659
3.9051490855385,-19.636204,-81.781242,-29.887032,-133.16635,-29.968197,-52.906292,18.060595,-14.178596
3.909622337641,-19.557304,-81.850365,-32.189747,-119.22205,-30.592972,-114.18872,15.353288,3.8001294
3.9140955897436,-19.615601,-82.23999,-32.39146,-114.83981,-30.453857,-179.90228,15.745418,5.5834928
3.9185688418462,-19.627762,-81.709518,-34.766552,-113.53085,-31.011183,110.63492,13.289164,1.3565769
3.9230420939487,-19.525606,-81.882843,-24.613773,-156.08247,-29.239634,18.68964,23.158453,-33.661182
3.9275153460513,-19.601252,-82.406761,-27.952866,-98.456909,-29.19557,-26.187416,19.474859,22.918867
3.9319885981538,-19.639835,-81.591019,-32.465004,-118.19247,-30.717997,-103.64314,15.009727,4.3092976
3.9364618502564,-19.511364,-82.028191,-32.031513,-95.355865,-30.666559,-172.93227,15.18082,25.386065
3.940935102359,-19.658016,-82.240776,-32.091007,-95.826164,-30.606216,111.91842,15.105503,27.387772
3.9454083544615,-19.542873,-81.689079,-25.429346,-109.13857,-28.385687,31.635733,22.189032,16.658119
3.9498816065641,-19.607447,-82.579498,-29.690359,-108.37141,-29.807859,-41.538319,17.805443,13.734385
3.9543548586667,-19.605284,-81.617317,-34.455566,-134.88387,-31.227512,-122.40588,14.182988,-13.674299
3.9588281107692,-19.567923,-82.565834,-35.701839,-156.74138,-31.986225,158.16719,13.378734,-35.001602
3.9633013628718,-19.648113,-81.508263,-33.060699,-141.72495,-31.357834,76.399323,15.31631,-19.582863
